dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,humidity,rain_1h,rain_3h,weather_id,weather_main,weather_description,weather_icon
1716825600,2024-05-27 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.24,71.55,74,0.76,,500,Rain,light rain,10d
1716829200,2024-05-27 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.35,73.67,70,0.8,,500,Rain,light rain,10d
1716832800,2024-05-27 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.26,74.5,66,0.87,,500,Rain,light rain,10d
1716836400,2024-05-27 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.94,76.39,67,,,803,Clouds,broken clouds,04d
1716840000,2024-05-27 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.95,77.45,66,0.51,,500,Rain,light rain,10d
1716843600,2024-05-27 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.44,79,64,1.52,,501,Rain,moderate rain,10d
1716847200,2024-05-27 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.65,77.94,60,0.76,,500,Rain,light rain,10d
1716850800,2024-05-27 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.06,75.65,72,,,803,Clouds,broken clouds,04d
1716854400,2024-05-28 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.83,74.44,75,,,801,Clouds,few clouds,02d
1716858000,2024-05-28 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.93,70.05,73,0.14,,500,Rain,light rain,10n
1716861600,2024-05-28 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.56,66.31,72,,,803,Clouds,broken clouds,04n
1716865200,2024-05-28 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.53,64.11,73,,,800,Clear,sky is clear,01n
1716868800,2024-05-28 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.76,62.37,77,,,800,Clear,sky is clear,01n
1716872400,2024-05-28 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.62,62.15,76,,,800,Clear,sky is clear,01n
1716876000,2024-05-28 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.39,61,80,,,802,Clouds,scattered clouds,03n
1716879600,2024-05-28 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.61,59.22,84,,,800,Clear,sky is clear,01n
1716883200,2024-05-28 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.22,58.87,86,,,800,Clear,sky is clear,01n
1716886800,2024-05-28 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.3,57.96,88,,,802,Clouds,scattered clouds,03n
1716890400,2024-05-28 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.97,57.7,90,,,801,Clouds,few clouds,02d
1716894000,2024-05-28 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.25,59.11,90,,,801,Clouds,few clouds,02d
1716897600,2024-05-28 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.1,62.04,86,,,801,Clouds,few clouds,02d
1716901200,2024-05-28 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.33,64.08,77,,,801,Clouds,few clouds,02d
1716904800,2024-05-28 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.64,65.25,71,,,801,Clouds,few clouds,02d
1716908400,2024-05-28 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.77,67.39,67,,,802,Clouds,scattered clouds,03d
1716912000,2024-05-28 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.03,68.59,63,,,803,Clouds,broken clouds,04d
1716915600,2024-05-28 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.06,70.65,59,,,803,Clouds,broken clouds,04d
1716919200,2024-05-28 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.32,71.89,56,,,801,Clouds,few clouds,02d
1716922800,2024-05-28 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.68,72.05,51,,,802,Clouds,scattered clouds,03d
1716926400,2024-05-28 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.65,71.01,53,,,802,Clouds,scattered clouds,03d
1716930000,2024-05-28 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.52,68.04,63,2.16,,501,Rain,moderate rain,10d
1716933600,2024-05-28 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.09,62.94,82,1.72,,501,Rain,moderate rain,10d
1716937200,2024-05-28 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.8,62.73,84,0.51,,500,Rain,light rain,10d
1716940800,2024-05-29 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.22,64.35,85,,,803,Clouds,broken clouds,04d
1716944400,2024-05-29 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.05,61.14,91,,,803,Clouds,broken clouds,04n
1716948000,2024-05-29 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.17,60.26,93,1.88,,501,Rain,moderate rain,10n
1716951600,2024-05-29 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.28,58.28,95,1.07,,501,Rain,moderate rain,10n
1716955200,2024-05-29 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.7,57.69,96,,,800,Clear,sky is clear,01n
1716958800,2024-05-29 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.04,57,97,,,803,Clouds,broken clouds,04n
1716962400,2024-05-29 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.61,56.57,98,,,804,Clouds,overcast clouds,04n
1716966000,2024-05-29 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.34,56.28,98,,,741,Fog,fog,50n
1716969600,2024-05-29 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.43,56.34,97,,,804,Clouds,overcast clouds,04n
1716973200,2024-05-29 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,55.87,55.71,97,,,701,Mist,mist,50n
1716976800,2024-05-29 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,55.54,55.36,97,,,800,Clear,sky is clear,01d
1716980400,2024-05-29 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.25,56.17,98,0.25,,500,Rain,light rain,10d
1716980400,2024-05-29 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.25,56.17,98,0.25,,701,Mist,mist,50d
1716984000,2024-05-29 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.12,58.19,97,,,701,Mist,mist,50d
1716987600,2024-05-29 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.98,59.09,96,0.25,,500,Rain,light rain,10d
1716987600,2024-05-29 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.98,59.09,96,0.25,,701,Mist,mist,50d
1716991200,2024-05-29 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.44,60.6,94,0.76,,701,Mist,mist,50d
1716991200,2024-05-29 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.44,60.6,94,0.76,,500,Rain,light rain,10d
1716994800,2024-05-29 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.02,62.06,88,1.31,,501,Rain,moderate rain,10d
1716998400,2024-05-29 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.4,64.2,78,0.73,,500,Rain,light rain,10d
1717002000,2024-05-29 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.9,64.58,74,0.76,,500,Rain,light rain,10d
1717005600,2024-05-29 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.07,61.05,89,2.71,,501,Rain,moderate rain,10d
1717009200,2024-05-29 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.61,59.41,88,0.68,,500,Rain,light rain,10d
1717012800,2024-05-29 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.25,61.16,87,0.82,,500,Rain,light rain,10d
1717016400,2024-05-29 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.53,62.19,79,0.51,,500,Rain,light rain,10d
1717020000,2024-05-29 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.78,60.31,80,2,,501,Rain,moderate rain,10d
1717023600,2024-05-29 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.71,60.3,81,0.55,,500,Rain,light rain,10d
1717027200,2024-05-30 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.23,60.91,82,0.35,,500,Rain,light rain,10d
1717030800,2024-05-30 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.96,58.66,87,,,804,Clouds,overcast clouds,04n
1717034400,2024-05-30 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.45,57.31,94,,,804,Clouds,overcast clouds,04n
1717038000,2024-05-30 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.04,56.86,94,,,803,Clouds,broken clouds,04n
1717041600,2024-05-30 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,55.99,55.99,100,,,801,Clouds,few clouds,02n
1717045200,2024-05-30 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,54.36,54,96,,,801,Clouds,few clouds,02n
1717048800,2024-05-30 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,54.91,54.72,98,,,804,Clouds,overcast clouds,04n
1717052400,2024-05-30 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,53.4,53.04,98,,,801,Clouds,few clouds,02n
1717056000,2024-05-30 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,51.87,51.28,96,,,801,Clouds,few clouds,02n
1717059600,2024-05-30 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,50.5,49.62,93,,,800,Clear,sky is clear,01n
1717063200,2024-05-30 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,49.19,46.26,93,,,801,Clouds,few clouds,02d
1717066800,2024-05-30 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,49.35,48.11,92,0.25,,500,Rain,light rain,10d
1717070400,2024-05-30 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,51.01,49.95,88,,,800,Clear,sky is clear,01d
1717074000,2024-05-30 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,54.5,53.46,81,,,800,Clear,sky is clear,01d
1717077600,2024-05-30 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.77,57.58,69,,,800,Clear,sky is clear,01d
1717081200,2024-05-30 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.29,60.94,58,,,800,Clear,sky is clear,01d
1717084800,2024-05-30 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.52,61.97,51,,,800,Clear,sky is clear,01d
1717088400,2024-05-30 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.16,63.63,48,,,801,Clouds,few clouds,02d
1717092000,2024-05-30 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.33,65.88,45,,,801,Clouds,few clouds,02d
1717095600,2024-05-30 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.72,65.21,45,,,802,Clouds,scattered clouds,03d
1717099200,2024-05-30 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.47,64.8,42,,,801,Clouds,few clouds,02d
1717102800,2024-05-30 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.51,64.98,45,,,801,Clouds,few clouds,02d
1717106400,2024-05-30 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.88,65.19,41,,,800,Clear,sky is clear,01d
1717110000,2024-05-30 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.77,63.7,35,,,800,Clear,sky is clear,01d
1717113600,2024-05-31 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.34,61.3,41,,,800,Clear,sky is clear,01d
1717117200,2024-05-31 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.88,57.36,38,,,800,Clear,sky is clear,01n
1717120800,2024-05-31 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,53.76,51.71,61,,,800,Clear,sky is clear,01n
1717124400,2024-05-31 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,52.34,50.61,71,,,800,Clear,sky is clear,01n
1717128000,2024-05-31 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,51.67,49.87,71,,,800,Clear,sky is clear,01n
1717131600,2024-05-31 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,49.1,48.67,78,,,800,Clear,sky is clear,01n
1717135200,2024-05-31 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,47.82,47.82,82,,,800,Clear,sky is clear,01n
1717138800,2024-05-31 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,46.15,45.32,86,,,800,Clear,sky is clear,01n
1717142400,2024-05-31 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,45.46,45.46,89,,,800,Clear,sky is clear,01n
1717146000,2024-05-31 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,44.42,42.42,91,,,800,Clear,sky is clear,01n
1717149600,2024-05-31 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,43.7,42.55,93,,,800,Clear,sky is clear,01d
1717153200,2024-05-31 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,45,45,94,,,800,Clear,sky is clear,01d
1717156800,2024-05-31 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,50.02,48.72,85,,,800,Clear,sky is clear,01d
1717160400,2024-05-31 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.21,54.86,71,,,800,Clear,sky is clear,01d
1717164000,2024-05-31 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.55,61.41,62,,,800,Clear,sky is clear,01d
1717167600,2024-05-31 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.64,62.15,52,,,800,Clear,sky is clear,01d
1717171200,2024-05-31 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.66,64.18,48,,,800,Clear,sky is clear,01d
1717174800,2024-05-31 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.36,66.92,43,,,800,Clear,sky is clear,01d
1717178400,2024-05-31 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.86,69.44,38,,,800,Clear,sky is clear,01d
1717182000,2024-05-31 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.9,71.73,39,,,800,Clear,sky is clear,01d
1717185600,2024-05-31 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.67,72.52,38,,,800,Clear,sky is clear,01d
1717189200,2024-05-31 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.42,72.48,43,,,800,Clear,sky is clear,01d
1717192800,2024-05-31 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.46,71.44,43,,,800,Clear,sky is clear,01d
1717196400,2024-05-31 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.3,71.2,42,,,800,Clear,sky is clear,01d
1717200000,2024-06-01 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.57,66.79,59,,,800,Clear,sky is clear,01d
1717203600,2024-06-01 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.99,61.23,71,,,800,Clear,sky is clear,01n
1717207200,2024-06-01 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.78,57.7,71,,,800,Clear,sky is clear,01n
1717210800,2024-06-01 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,57.7,56.7,75,,,800,Clear,sky is clear,01n
1717214400,2024-06-01 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.61,55.58,77,,,800,Clear,sky is clear,01n
1717218000,2024-06-01 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,54.81,53.74,80,,,800,Clear,sky is clear,01n
1717221600,2024-06-01 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,53.33,52.3,84,,,800,Clear,sky is clear,01n
1717225200,2024-06-01 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,51.69,50.7,88,,,802,Clouds,scattered clouds,03n
1717228800,2024-06-01 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,50.41,49.42,91,,,803,Clouds,broken clouds,04n
1717232400,2024-06-01 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,49.21,48.78,93,,,804,Clouds,overcast clouds,04n
1717236000,2024-06-01 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,48.63,48.13,95,,,804,Clouds,overcast clouds,04d
1717239600,2024-06-01 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,49.71,49.71,94,,,804,Clouds,overcast clouds,04d
1717243200,2024-06-01 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,55.02,54.27,86,,,800,Clear,sky is clear,01d
1717246800,2024-06-01 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.12,60.46,75,,,721,Haze,haze,50d
1717250400,2024-06-01 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.47,65.79,63,,,800,Clear,sky is clear,01d
1717254000,2024-06-01 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.34,69.48,51,,,800,Clear,sky is clear,01d
1717257600,2024-06-01 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.6,72.77,45,,,800,Clear,sky is clear,01d
1717261200,2024-06-01 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.32,76.59,39,,,800,Clear,sky is clear,01d
1717264800,2024-06-01 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.42,77.65,36,,,800,Clear,sky is clear,01d
1717268400,2024-06-01 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.59,79.59,34,,,800,Clear,sky is clear,01d
1717272000,2024-06-01 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.04,79.57,35,,,800,Clear,sky is clear,01d
1717275600,2024-06-01 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.52,79.52,36,,,800,Clear,sky is clear,01d
1717279200,2024-06-01 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.93,79.93,37,,,800,Clear,sky is clear,01d
1717282800,2024-06-01 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.45,76.87,42,,,800,Clear,sky is clear,01d
1717286400,2024-06-02 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.53,73.4,60,,,804,Clouds,overcast clouds,04d
1717290000,2024-06-02 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.14,67.71,65,,,804,Clouds,overcast clouds,04n
1717293600,2024-06-02 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.49,65.93,66,,,804,Clouds,overcast clouds,04n
1717297200,2024-06-02 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.48,65.01,70,0.25,,500,Rain,light rain,10n
1717300800,2024-06-02 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.08,64.67,72,,,804,Clouds,overcast clouds,04n
1717304400,2024-06-02 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.22,63.82,74,,,804,Clouds,overcast clouds,04n
1717308000,2024-06-02 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.75,63.5,78,,,804,Clouds,overcast clouds,04n
1717311600,2024-06-02 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.91,62.65,80,,,804,Clouds,overcast clouds,04n
1717315200,2024-06-02 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.22,61.95,81,,,804,Clouds,overcast clouds,04n
1717318800,2024-06-02 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.09,62.85,80,,,804,Clouds,overcast clouds,04n
1717322400,2024-06-02 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.81,61.77,87,0.64,,500,Rain,light rain,10d
1717326000,2024-06-02 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.32,61.38,90,0.25,,500,Rain,light rain,10d
1717329600,2024-06-02 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.77,61.93,91,0.38,,500,Rain,light rain,10d
1717333200,2024-06-02 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.29,62.49,91,0.25,,500,Rain,light rain,10d
1717336800,2024-06-02 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.09,63.37,91,0.16,,500,Rain,light rain,10d
1717340400,2024-06-02 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.05,65.19,84,0.14,,500,Rain,light rain,10d
1717344000,2024-06-02 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.93,65.98,80,0.25,,500,Rain,light rain,10d
1717347600,2024-06-02 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.07,66.24,82,0.25,,500,Rain,light rain,10d
1717351200,2024-06-02 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.2,66.33,81,0.25,,500,Rain,light rain,10d
1717354800,2024-06-02 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.81,66.99,81,0.51,,500,Rain,light rain,10d
1717358400,2024-06-02 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.02,68.23,79,,,804,Clouds,overcast clouds,04d
1717362000,2024-06-02 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.99,69.4,81,,,804,Clouds,overcast clouds,04d
1717365600,2024-06-02 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.04,69.37,79,0.1,,500,Rain,light rain,10d
1717369200,2024-06-02 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.49,69.94,81,,,804,Clouds,overcast clouds,04d
1717372800,2024-06-03 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.06,69.57,83,,,804,Clouds,overcast clouds,04d
1717376400,2024-06-03 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.58,69.08,84,,,804,Clouds,overcast clouds,04n
1717380000,2024-06-03 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.6,68.11,86,,,804,Clouds,overcast clouds,04n
1717383600,2024-06-03 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.17,67.68,87,,,803,Clouds,broken clouds,04n
1717387200,2024-06-03 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.6,67.14,89,,,804,Clouds,overcast clouds,04n
1717390800,2024-06-03 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.29,66.85,90,,,804,Clouds,overcast clouds,04n
1717394400,2024-06-03 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.59,66.16,92,,,802,Clouds,scattered clouds,03n
1717398000,2024-06-03 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.53,66.11,92,,,804,Clouds,overcast clouds,04n
1717401600,2024-06-03 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.83,65.48,95,,,804,Clouds,overcast clouds,04n
1717405200,2024-06-03 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.5,64.02,95,,,804,Clouds,overcast clouds,04n
1717408800,2024-06-03 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.97,64.49,94,,,803,Clouds,broken clouds,04d
1717412400,2024-06-03 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.51,65.08,94,,,701,Mist,mist,50d
1717416000,2024-06-03 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.75,66.4,93,,,804,Clouds,overcast clouds,04d
1717419600,2024-06-03 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.84,68.45,88,,,804,Clouds,overcast clouds,04d
1717423200,2024-06-03 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.51,70.02,82,0.23,,500,Rain,light rain,10d
1717426800,2024-06-03 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.97,71.47,79,,,804,Clouds,overcast clouds,04d
1717430400,2024-06-03 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.11,73.69,76,0.29,,500,Rain,light rain,10d
1717434000,2024-06-03 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.36,75.94,71,0.11,,500,Rain,light rain,10d
1717437600,2024-06-03 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.85,78.44,66,0.14,,500,Rain,light rain,10d
1717441200,2024-06-03 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.65,79.65,63,0.11,,500,Rain,light rain,10d
1717444800,2024-06-03 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.38,82.27,60,,,803,Clouds,broken clouds,04d
1717448400,2024-06-03 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.72,84.2,61,,,800,Clear,sky is clear,01d
1717452000,2024-06-03 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.6,82.67,61,,,800,Clear,sky is clear,01d
1717455600,2024-06-03 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.91,78.91,55,,,802,Clouds,scattered clouds,03d
1717459200,2024-06-04 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.28,76.57,63,,,801,Clouds,few clouds,02d
1717462800,2024-06-04 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.4,71.87,77,,,802,Clouds,scattered clouds,03n
